FileName,label,specObjID,ra,dec,snMedian_g,class,subclass,resource,paper,type,cluster_name
spec-0381-51811-0176,BSS,429016273402226688,347.4108,-0.316322,6.247459,STAR,A0,SDSS,Xxx,field,None
spec-0381-51811-0188,BSS,429019571937110016,347.3209,-0.672831,23.11156,STAR,A0,SDSS,Xxx,field,None
spec-0381-51811-0200,BSS,429022870471993344,347.2975,-0.0761,40.51097,STAR,A0,SDSS,Xxx,field,None
spec-0382-51816-0036,BSS,430103690485983232,350.42,-0.303583,17.50534,STAR,A0,SDSS,Xxx,field,None
spec-0382-51816-0055,BSS,430108913166215168,349.6989,-0.959578,31.79442,STAR,A0,SDSS,Xxx,field,None
spec-0382-51816-0103,BSS,430122107305748480,349.7842,-0.396669,9.057737,STAR,A0,SDSS,Xxx,field,None
spec-0382-51816-0371,BSS,430195774584809472,348.6795,0.881659,11.26079,STAR,A0,SDSS,Xxx,field,None
spec-0383-51818-0427,BSS,431337067687995392,350.8294,0.381066,16.48409,STAR,A0,SDSS,Xxx,field,None
spec-0398-51789-0608,BSS,448275318705252352,20.67459,1.200479,39.7171,STAR,A0,SDSS,Xxx,field,None
spec-0410-51877-0430,BSS,461737190796322816,43.50575,0.713471,21.69669,STAR,A0,SDSS,Xxx,field,None
spec-0413-51821-0625,BSS,465168490769180672,50.86874,0.592339,20.87837,STAR,A0,SDSS,Xxx,field,None
spec-0414-51869-0251,BSS,466191587144132608,51.3839,-0.775319,25.98257,STAR,A0,SDSS,Xxx,field,None
spec-0420-51871-0188,BSS,472929669310605312,13.1732,14.51323,17.47979,STAR,A0,SDSS,Xxx,field,None
spec-0420-51871-0437,BSS,472998113909434368,13.00342,15.1588,9.527575,STAR,A0,SDSS,Xxx,field,None
spec-0420-51871-0513,BSS,473019004630362112,13.81417,15.09429,17.82608,STAR,A0,SDSS,Xxx,field,None
spec-0424-51893-0293,BSS,477462131487303680,20.10007,13.63264,54.27028,STAR,A0,SDSS,Xxx,field,None
spec-0424-51893-0429,BSS,477499514882648064,20.14174,14.80027,20.00257,STAR,A0,SDSS,Xxx,field,None
spec-0425-51898-0232,BSS,478571263925708800,22.34627,13.88244,8.05295,STAR,A0,SDSS,Xxx,field,None
spec-0425-51898-0456,BSS,478632836576864256,22.54639,15.27789,19.74448,STAR,A0,SDSS,Xxx,field,None
spec-0425-51898-0558,BSS,478660874123372544,23.20966,14.71228,5.997602,STAR,A0,SDSS,Xxx,field,None
spec-0426-51882-0344,BSS,479727949889693696,23.43844,14.83012,55.56174,STAR,A0,SDSS,Xxx,field,None
spec-0426-51882-0476,BSS,479764233773410304,24.44592,14.12675,5.134756,STAR,A0p,SDSS,Xxx,field,None
spec-0426-51882-0521,BSS,479776603279222784,24.98869,15.01914,10.14185,STAR,A0,SDSS,Xxx,field,None
spec-0431-51877-0066,BSS,485281033281890304,114.2554,37.16863,27.16327,STAR,A0,SDSS,Xxx,field,None
spec-0431-51877-0414,BSS,485376690793506816,113.9383,38.84095,31.64353,STAR,A0,SDSS,Xxx,field,None
spec-0431-51877-0559,BSS,485416548090013696,114.5778,37.78317,42.27735,STAR,A0,SDSS,Xxx,field,None
spec-0432-51884-0258,BSS,486459709864306688,114.3719,39.42281,30.74073,STAR,A0,SDSS,Xxx,field,None
spec-0432-51884-0394,BSS,486497093259651072,115.0203,40.20498,38.27583,STAR,A0,SDSS,Xxx,field,None
spec-0433-51873-0025,BSS,487521563034281984,117.271,37.80393,62.92501,STAR,A0,SDSS,Xxx,field,None
spec-0433-51873-0057,BSS,487530359127304192,116.5692,37.44631,53.18045,STAR,A0,SDSS,Xxx,field,None
spec-0433-51873-0501,BSS,487652404917987328,117.3008,38.70634,18.26287,STAR,A0,SDSS,Xxx,field,None
spec-0434-51885-0488,BSS,488774731613366272,117.4596,43.2079,29.63607,STAR,A0,SDSS,Xxx,field,None
spec-0435-51882-0618,BSS,489936365597779968,119.6485,41.16869,37.00438,STAR,A0,SDSS,Xxx,field,None
spec-0436-51883-0384,BSS,490997944091174912,118.428,45.55133,37.44424,STAR,A0,SDSS,Xxx,field,None
spec-0436-51883-0615,BSS,491061440887678976,120.0911,45.79,32.04417,STAR,A0,SDSS,Xxx,field,None
spec-0436-51883-0619,BSS,491062540399306752,120.0201,46.07518,46.23795,STAR,A0,SDSS,Xxx,field,None
spec-0437-51876-0133,BSS,492054849525934080,120.1614,41.94893,50.58851,STAR,A0,SDSS,Xxx,field,None
spec-0437-51876-0194,BSS,492071617078257664,119.7455,42.56679,23.39044,STAR,A0,SDSS,Xxx,field,None
spec-0437-51876-0223,BSS,492079588537559040,119.3333,42.65739,28.58126,STAR,A0,SDSS,Xxx,field,None
spec-0437-51876-0425,BSS,492135113874761728,119.7833,43.30353,44.3297,STAR,A0,SDSS,Xxx,field,None
spec-0438-51884-0070,BSS,493163432258856960,122.4972,46.64506,41.21417,STAR,A0,SDSS,Xxx,field,None
spec-0438-51884-0096,BSS,493170579084437504,121.4793,46.22523,15.75455,STAR,A0,SDSS,Xxx,field,None
spec-0438-51884-0433,BSS,493263212939077632,120.8658,47.05786,13.20949,STAR,A0,SDSS,Xxx,field,None
spec-0439-51877-0236,BSS,494334961780811776,121.5678,44.81506,19.80308,STAR,A0,SDSS,Xxx,field,None
spec-0439-51877-0270,BSS,494344307629647872,121.2575,44.37778,47.9835,STAR,A0,SDSS,Xxx,field,None
spec-0439-51877-0350,BSS,494366297862203392,120.7649,45.2867,16.65743,STAR,A0,SDSS,Xxx,field,None
spec-0439-51877-0382,BSS,494375093955225600,121.2197,45.48439,15.89493,STAR,A0,SDSS,Xxx,field,None
spec-0439-51877-0405,BSS,494381416147085312,122.1225,46.15225,28.16179,STAR,A0,SDSS,Xxx,field,None
spec-0439-51877-0413,BSS,494383615170340864,121.9476,45.84269,30.5126,STAR,A0,SDSS,Xxx,field,None
spec-0441-51868-0343,BSS,496616173379545088,123.3554,47.75697,56.12191,STAR,A0,SDSS,Xxx,field,None
spec-0451-51908-0322,BSS,507869400683014144,139.1026,57.20941,16.97379,STAR,A0,SDSS,Xxx,field,None
spec-0451-51908-0413,BSS,507894414572546048,139.7303,57.60838,16.27446,STAR,A0,SDSS,Xxx,field,None
spec-0452-51911-0141,BSS,508945547739031552,143.5106,57.72067,7.835165,STAR,A0,SDSS,Xxx,field,None
spec-0453-51915-0052,BSS,510046983579265024,147.4499,58.56436,16.58594,STAR,A0,SDSS,Xxx,field,None
spec-0453-51915-0507,BSS,510172053026924544,146.6602,59.75761,21.43716,STAR,A0,SDSS,Xxx,field,None
spec-0453-51915-0508,BSS,510172327904831488,146.6265,59.56114,5.586772,STAR,A0,SDSS,Xxx,field,None
spec-0453-51915-0592,BSS,510195417649014784,147.8485,59.30423,10.339,STAR,A0,SDSS,Xxx,field,None
spec-0454-51908-0516,BSS,511300426717489152,37.14114,-8.561746,30.55095,STAR,A0,SDSS,Xxx,field,None
spec-0455-51909-0417,BSS,512399113728321536,38.88627,-7.204827,11.12431,STAR,A0,SDSS,Xxx,field,None
spec-0456-51910-0043,BSS,513422209314744320,42.34559,-9.154333,50.13039,STAR,A0,SDSS,Xxx,field,None
spec-0456-51910-0358,BSS,513508795855431680,40.33042,-7.975236,58.00552,STAR,A0,SDSS,Xxx,field,None
spec-0457-51901-0411,BSS,514649264140347392,43.25095,-6.844135,23.36709,STAR,A0,SDSS,Xxx,field,None
spec-0461-51910-0014,BSS,519043737389656064,53.81037,-7.533244,12.32184,STAR,A0,SDSS,Xxx,field,None
spec-0463-51908-0374,BSS,521394493216286720,56.99875,-5.037923,13.70435,STAR,A0,SDSS,Xxx,field,None
spec-0467-51901-0174,BSS,525843117144827904,131.9978,0.713045,12.703,STAR,A0,SDSS,Xxx,field,None
spec-0467-51901-0616,BSS,525964613179697152,132.5654,1.913136,29.36698,STAR,A0,SDSS,Xxx,field,None
spec-0467-51901-0631,BSS,525968736348301312,132.645,0.983701,16.71941,STAR,A0,SDSS,Xxx,field,None
spec-0468-51912-0068,BSS,526939880178083840,134.1971,0.293324,17.79867,STAR,A0,SDSS,Xxx,field,None
spec-0468-51912-0512,BSS,527061925968766976,133.8086,1.019537,41.33397,STAR,A0,SDSS,Xxx,field,None
spec-0468-51912-0615,BSS,527090238393182208,134.2961,1.595703,8.583008,STAR,A0,SDSS,Xxx,field,None
spec-0469-51913-0001,BSS,528047363281938432,135.7363,-0.006072,17.16908,STAR,A0,SDSS,Xxx,field,None
spec-0469-51913-0047,BSS,528060007665657856,135.1615,-0.198605,29.88214,STAR,A0,SDSS,Xxx,field,None
spec-0469-51913-0105,BSS,528075950584260608,135.3101,1.039857,27.22486,STAR,A0,SDSS,Xxx,field,None
spec-0469-51913-0481,BSS,528179304677271552,134.8437,1.725623,44.36299,STAR,A0,SDSS,Xxx,field,None
spec-0470-51929-0480,BSS,529304929974642688,135.9447,0.188608,19.82468,STAR,A0,SDSS,Xxx,field,None
spec-0470-51929-0532,BSS,529319223625803776,136.2425,0.92328,27.72538,STAR,A0,SDSS,Xxx,field,None
spec-0471-51924-0183,BSS,530349191059236864,136.4875,1.499559,13.76923,STAR,A0,SDSS,Xxx,field,None
spec-0471-51924-0371,BSS,530400868105742336,136.2638,2.201276,47.13422,STAR,A0,SDSS,Xxx,field,None
spec-0471-51924-0412,BSS,530412138099927040,136.5327,2.1227,33.85157,STAR,A0,SDSS,Xxx,field,None
spec-0471-51924-0519,BSS,530441550035970048,137.1486,1.71516,17.50469,STAR,A0,SDSS,Xxx,field,None
spec-0472-51955-0143,BSS,531464096369895424,138.9487,-0.286965,8.098411,STAR,A0,SDSS,Xxx,field,None
spec-0472-51955-0409,BSS,531537213893142528,138.4255,1.031379,46.72097,STAR,A0,SDSS,Xxx,field,None
spec-0472-51955-0486,BSS,531558379491977216,138.7789,0.772027,58.93141,STAR,A0,SDSS,Xxx,field,None
spec-0472-51955-0499,BSS,531561952904767488,138.5684,0.69635,29.52532,STAR,A0,SDSS,Xxx,field,None
spec-0473-51929-0151,BSS,532592194863785984,140.08,1.729024,33.54261,STAR,A0,SDSS,Xxx,field,None
spec-0473-51929-0590,BSS,532712866264934400,140.9776,2.08409,8.478404,STAR,A0,SDSS,Xxx,field,None
spec-0476-52314-0009,BSS,535930868380755968,145.1007,-0.679959,22.44258,STAR,A0,SDSS,Xxx,field,None
spec-0477-52026-0437,BSS,537174411199932416,144.1094,2.482213,41.19361,STAR,A0,SDSS,Xxx,field,None
spec-0480-51989-0363,BSS,540531769334589440,146.2359,2.627819,19.72258,STAR,A0,SDSS,Xxx,field,None
spec-0480-51989-0405,BSS,540543314206681088,146.3645,2.532491,8.952072,STAR,A0p,SDSS,Xxx,field,None
spec-0480-51989-0630,BSS,540605161735743488,147.8727,2.001514,24.22181,STAR,A0,SDSS,Xxx,field,None
spec-0481-51908-0620,BSS,541728311504562176,148.7281,2.945276,42.97172,STAR,A0,SDSS,Xxx,field,None
spec-0483-51924-0002,BSS,543810237040191488,136.9346,56.64073,8.86062,STAR,A0,SDSS,Xxx,field,None
spec-0483-51924-0346,BSS,543904795040180224,133.8578,58.0301,19.21376,STAR,A0,SDSS,Xxx,field,None
spec-0483-51924-0521,BSS,543952898673895424,135.6741,57.47398,20.69114,STAR,A0,SDSS,Xxx,field,None
spec-0484-51907-0437,BSS,545055708551342080,137.0322,58.6649,28.74813,STAR,A0,SDSS,Xxx,field,None
spec-0485-51909-0105,BSS,546090349026633728,142.3946,59.98979,15.87498,STAR,A0,SDSS,Xxx,field,None
spec-0489-51930-0396,BSS,550673938477246464,157.0534,65.41005,27.05706,STAR,A0,SDSS,Xxx,field,None
spec-0490-51929-0469,BSS,551819904454518784,163.4877,66.8934,35.39678,STAR,A0,SDSS,Xxx,field,None
spec-0493-51957-0161,BSS,555112942249469952,182.0936,67.24482,48.51219,STAR,A0,SDSS,Xxx,field,None
spec-0497-51989-0403,BSS,559683062867191808,204.7042,67.23885,43.47593,STAR,A0,SDSS,Xxx,field,None
spec-0501-52235-0139,BSS,564114098854324224,150.8955,1.235963,10.56663,STAR,A0,SDSS,Xxx,field,None
spec-0502-51957-0113,BSS,565232847271520256,153.2,1.619366,13.41883,STAR,A0,SDSS,Xxx,field,None
spec-0504-52316-0425,BSS,567570415015192576,156.6122,2.650592,44.36917,STAR,A0,SDSS,Xxx,field,None
spec-0507-52353-0235,BSS,570895888554158080,162.4925,2.060156,7.436539,STAR,A0,SDSS,Xxx,field,None
spec-0507-52353-0379,BSS,570935470972758016,162.1,3.064689,9.552542,STAR,A0,SDSS,Xxx,field,None
spec-0507-52353-0395,BSS,570939869019269120,162.0463,2.275168,41.60421,STAR,A0,SDSS,Xxx,field,None
spec-0507-52353-0466,BSS,570959385350662144,162.7116,2.66841,46.19455,STAR,A0,SDSS,Xxx,field,None
spec-0507-52353-0471,BSS,570960759740196864,162.6119,2.464743,11.25989,STAR,A0,SDSS,Xxx,field,None
spec-0508-52366-0282,BSS,572034707940730880,164.3601,1.546812,15.2668,STAR,A0,SDSS,Xxx,field,None
spec-0522-52024-0510,BSS,587859973061502976,192.2854,2.976991,24.93384,STAR,A0,SDSS,Xxx,field,None
spec-0523-52026-0037,BSS,588855855751915520,195.2889,2.550922,13.76586,STAR,A0,SDSS,Xxx,field,None
spec-0523-52026-0298,BSS,588927598885627904,193.1899,1.738568,14.42515,STAR,A0,SDSS,Xxx,field,None
spec-0523-52026-0346,BSS,588940793025161216,192.7617,2.657635,15.82739,STAR,A0,SDSS,Xxx,field,None
spec-0523-52026-0357,BSS,588943816682137600,192.9245,2.907154,23.73995,STAR,A0,SDSS,Xxx,field,None
spec-0523-52026-0603,BSS,589011436647245824,194.8699,3.359976,10.51856,STAR,A0,SDSS,Xxx,field,None
spec-0523-52026-0619,BSS,589015834693756928,195.1246,3.288785,36.79289,STAR,A0,SDSS,Xxx,field,None
spec-0524-52027-0003,BSS,589972409826699264,197.1388,1.635163,17.14544,STAR,A0,SDSS,Xxx,field,None
spec-0524-52027-0006,BSS,589973234460420096,196.9882,1.676817,8.288744,STAR,A0,SDSS,Xxx,field,None
spec-0524-52027-0029,BSS,589979556652279808,197.2926,1.844245,34.32545,STAR,A0,SDSS,Xxx,field,None
spec-0524-52027-0044,BSS,589983679820883968,196.8467,1.381217,35.05221,STAR,A0,SDSS,Xxx,field,None
spec-0524-52027-0113,BSS,590002646396463104,196.8374,2.497598,17.55422,STAR,A0,SDSS,Xxx,field,None
spec-0524-52027-0146,BSS,590011717367392256,196.4336,2.034899,7.91901,STAR,A0,SDSS,Xxx,field,None
spec-0524-52027-0343,BSS,590065868315060224,195.3948,3.066226,19.17676,STAR,A0,SDSS,Xxx,field,None
spec-0524-52027-0514,BSS,590112872437147648,196.3523,2.776905,28.52569,STAR,A0,SDSS,Xxx,field,None
spec-0524-52027-0525,BSS,590115896094124032,196.4122,3.474153,12.33053,STAR,A0,SDSS,Xxx,field,None
spec-0524-52027-0547,BSS,590121943408076800,196.5452,3.193015,14.25234,STAR,A0,SDSS,Xxx,field,None
spec-0525-52295-0204,BSS,591153564689131520,197.6589,1.573182,12.07827,STAR,A0,SDSS,Xxx,field,None
spec-0525-52295-0470,BSS,591226682212378624,197.7668,2.885156,16.24385,STAR,A0,SDSS,Xxx,field,None
spec-0525-52295-0503,BSS,591235753183307776,198.3453,2.75432,19.13197,STAR,A0,SDSS,Xxx,field,None
spec-0525-52295-0555,BSS,591250046834468864,198.7204,2.606701,20.00693,STAR,A0,SDSS,Xxx,field,None
spec-0525-52295-0627,BSS,591269838043768832,199.2892,2.994598,48.58686,STAR,A0,SDSS,Xxx,field,None
spec-0531-52028-0016,BSS,597857282604165120,210.793,1.6244,7.53682,STAR,A0,SDSS,Xxx,field,None
spec-0531-52028-0066,BSS,597871026499512320,210.6575,1.824869,10.89523,STAR,A0,SDSS,Xxx,field,None
spec-0531-52028-0326,BSS,597942494755317760,209.0645,3.084208,9.67897,STAR,A0,SDSS,Xxx,field,None
spec-0531-52028-0394,BSS,597961186452989952,209.0363,2.394635,43.64293,STAR,A0,SDSS,Xxx,field,None
spec-0531-52028-0560,BSS,598006816185542656,210.3044,2.418021,56.83764,STAR,A0,SDSS,Xxx,field,None
spec-0532-51993-0434,BSS,599098080888907776,211.3571,2.300847,36.29625,STAR,A0,SDSS,Xxx,field,None
spec-0536-52024-0074,BSS,603502724989872128,220.6277,1.563148,7.525164,STAR,A0,SDSS,Xxx,field,None
spec-0536-52024-0159,BSS,603526089611962368,219.6642,1.746505,8.633975,STAR,A0,SDSS,Xxx,field,None
spec-0536-52024-0407,BSS,603594259332884480,219.395,2.516698,37.318,STAR,A0,SDSS,Xxx,field,None
spec-0536-52024-0458,BSS,603608278106138624,219.6426,2.63166,16.62896,STAR,A0,SDSS,Xxx,field,None
spec-0536-52024-0513,BSS,603623396391020544,219.878,2.050039,31.81964,STAR,A0,SDSS,Xxx,field,None
spec-0537-52027-0453,BSS,604732803673778176,221.5121,2.640953,5.522935,STAR,A0,SDSS,Xxx,field,None
spec-0537-52027-0548,BSS,604758917074937856,222.3163,2.21015,6.086564,STAR,A0,SDSS,Xxx,field,None
spec-0538-52029-0159,BSS,605777889509533696,224.285,1.534548,15.98984,STAR,A0,SDSS,Xxx,field,None
spec-0538-52029-0179,BSS,605783387067672576,224.0793,1.559967,12.13022,STAR,A0,SDSS,Xxx,field,None
spec-0538-52029-0412,BSS,605847433619990528,223.4368,2.466397,8.146946,STAR,A0,SDSS,Xxx,field,None
spec-0538-52029-0428,BSS,605851831666501632,223.2828,2.268802,19.16018,STAR,A0,SDSS,Xxx,field,None
spec-0538-52029-0486,BSS,605867774585104384,223.8425,2.160356,7.287609,STAR,A0,SDSS,Xxx,field,None
spec-0538-52029-0557,BSS,605887290916497408,224.1452,1.85106,7.380699,STAR,A0,SDSS,Xxx,field,None
spec-0538-52029-0560,BSS,605888115550218240,224.1013,1.924555,16.62416,STAR,A0,SDSS,Xxx,field,None
spec-0539-52017-0516,BSS,607001920627828736,225.9788,1.96169,16.76686,STAR,A0,SDSS,Xxx,field,None
spec-0539-52017-0550,BSS,607011266476664832,226.331,2.228472,16.6319,STAR,A0,SDSS,Xxx,field,None
spec-0540-51996-0406,BSS,608097583612585984,227.357,2.540498,37.85749,STAR,A0,SDSS,Xxx,field,None
spec-0540-51996-0432,BSS,608104730438166528,227.3261,1.902449,19.59891,STAR,A0,SDSS,Xxx,field,None
spec-0541-51959-0275,BSS,609187473892861952,113.3468,32.24267,57.49544,STAR,A0,SDSS,Xxx,field,None
spec-0541-51959-0311,BSS,609197369497511936,113.193,31.96682,55.46738,STAR,A0,SDSS,Xxx,field,None
spec-0541-51959-0354,BSS,609209189247510528,113.5133,32.66082,5.242146,STAR,A0,SDSS,Xxx,field,None
spec-0541-51959-0395,BSS,609220459241695232,114.1029,32.83812,67.01404,STAR,A0,SDSS,Xxx,field,None
spec-0542-51993-0021,BSS,610243555381766144,117.0802,34.72579,64.28426,STAR,A0,SDSS,Xxx,field,None
spec-0542-51993-0073,BSS,610257849032927232,116.7396,34.7691,34.16735,STAR,A0,SDSS,Xxx,field,None
spec-0542-51993-0378,BSS,610341686794545152,116.4343,35.56618,32.0223,STAR,A0,SDSS,Xxx,field,None
spec-0542-51993-0423,BSS,610354056300357632,115.8748,35.38938,85.12202,STAR,A0,SDSS,Xxx,field,None
spec-0544-52201-0632,BSS,612663309086255104,120.8222,39.34166,25.87215,STAR,A0,SDSS,Xxx,field,None
spec-0545-52202-0334,BSS,613707295393605632,120.6175,41.19823,16.06229,STAR,A0,SDSS,Xxx,field,None
spec-0546-52205-0457,BSS,614867005333334016,123.4192,43.52781,36.51979,STAR,A0,SDSS,Xxx,field,None
spec-0546-52205-0557,BSS,614894493124028416,123.5105,42.30038,5.288789,STAR,A0,SDSS,Xxx,field,None
spec-0546-52205-0585,BSS,614902189705422848,124.3676,42.51007,24.82607,STAR,A0,SDSS,Xxx,field,None
spec-0547-51959-0005,BSS,615868656299042816,125.9438,43.48529,29.23108,STAR,A0,SDSS,Xxx,field,None
spec-0555-52266-0089,BSS,624898950448572416,143.1704,53.75529,37.81894,STAR,A0,SDSS,Xxx,field,None
spec-0556-51991-0393,BSS,626108408625391616,144.3123,56.93237,7.607728,STAR,A0,SDSS,Xxx,field,None
spec-0558-52317-0039,BSS,628262907129391104,152.2876,57.39167,11.73546,STAR,A0p,SDSS,Xxx,field,None
spec-0558-52317-0265,BSS,628325029536360448,148.083,57.57946,17.51725,STAR,A0,SDSS,Xxx,field,None
spec-0558-52317-0577,BSS,628410791443326976,151.5607,58.20221,17.38009,STAR,A0,SDSS,Xxx,field,None
spec-0560-52296-0066,BSS,630522128294242304,160.1473,59.14684,13.85628,STAR,A0,SDSS,Xxx,field,None
spec-0561-52295-0504,BSS,631768424707549184,162.2848,60.95502,15.8525,STAR,A0,SDSS,Xxx,field,None
spec-0564-52224-0448,BSS,635130730074105856,131.5572,3.489684,36.08073,STAR,A0,SDSS,Xxx,field,None
spec-0564-52224-0528,BSS,635152720306661376,131.9077,3.460986,17.01302,STAR,A0,SDSS,Xxx,field,None
spec-0566-52238-0025,BSS,637266256768034816,137.9672,3.086354,19.16799,STAR,A0,SDSS,Xxx,field,None
spec-0566-52238-0182,BSS,637309412599425024,136.4035,3.117376,9.54175,STAR,A0,SDSS,Xxx,field,None
spec-0566-52238-0183,BSS,637309687477331968,136.4394,3.035158,27.29248,STAR,A0,SDSS,Xxx,field,None
spec-0566-52238-0458,BSS,637385278901741568,136.8862,4.12422,5.784365,STAR,A0,SDSS,Xxx,field,None
spec-0566-52238-0583,BSS,637419638640109568,137.305,3.68638,19.31889,STAR,A0,SDSS,Xxx,field,None
spec-0567-52252-0125,BSS,638419644700452864,139.2768,2.614541,30.7446,STAR,A0,SDSS,Xxx,field,None
spec-0567-52252-0450,BSS,638508980020209664,139.2629,4.210456,40.20691,STAR,A0,SDSS,Xxx,field,None
spec-0569-52264-0009,BSS,640639558878259200,144.5067,3.001818,11.63354,STAR,A0,SDSS,Xxx,field,None
spec-0569-52264-0030,BSS,640645331314305024,145.0817,3.266441,12.71317,STAR,A0,SDSS,Xxx,field,None
spec-0569-52264-0430,BSS,640755282477082624,143.0714,3.95566,11.41852,STAR,A0,SDSS,Xxx,field,None
spec-0569-52264-0504,BSS,640775623442196480,144.0359,4.155765,44.02213,STAR,A0,SDSS,Xxx,field,None
spec-0570-52266-0070,BSS,641782226370979840,146.7519,3.790532,35.42045,STAR,A0,SDSS,Xxx,field,None
spec-0570-52266-0407,BSS,641874860225619968,145.6096,4.833393,8.563207,STAR,A0,SDSS,Xxx,field,None
spec-0570-52266-0458,BSS,641888878998874112,146.0205,4.746802,10.31779,STAR,A0,SDSS,Xxx,field,None
spec-0570-52266-0528,BSS,641908120452360192,146.2793,4.538136,7.409569,STAR,A0,SDSS,Xxx,field,None
spec-0570-52266-0568,BSS,641919115568637952,146.4305,4.741928,19.94563,STAR,A0,SDSS,Xxx,field,None
spec-0572-52289-0502,BSS,644152773826340864,150.09,4.115213,12.39885,STAR,A0,SDSS,Xxx,field,None
spec-0573-52325-0399,BSS,645250361912748032,150.7903,4.0851,29.14598,STAR,A0,SDSS,Xxx,field,None
spec-0573-52325-0577,BSS,645299290180184064,152.5163,4.947953,8.572617,STAR,A0,SDSS,Xxx,field,None
spec-0574-52355-0076,BSS,646287476758964224,154.7796,4.072272,9.72505,STAR,A0,SDSS,Xxx,field,None
spec-0574-52355-0162,BSS,646311116258961408,153.9856,3.899513,14.43584,STAR,A0,SDSS,Xxx,field,None
spec-0574-52355-0236,BSS,646331457224075264,153.6113,4.115853,20.16364,STAR,A0,SDSS,Xxx,field,None
spec-0574-52355-0321,BSS,646354821846165504,152.9482,5.124121,27.22767,STAR,A0,SDSS,Xxx,field,None
spec-0579-52338-0318,BSS,651983496461445120,161.7701,4.456885,10.90764,STAR,A0,SDSS,Xxx,field,None
spec-0579-52338-0370,BSS,651997790112606208,162.4589,5.668096,22.49171,STAR,A0,SDSS,Xxx,field,None
spec-0579-52338-0531,BSS,652042045455624192,163.0535,5.429669,13.05363,STAR,A0,SDSS,Xxx,field,None
spec-0579-52338-0546,BSS,652046168624228352,163.5213,5.145206,13.83084,STAR,A0,SDSS,Xxx,field,None
spec-0580-52368-0418,BSS,653136884662298624,164.5228,5.453695,13.8386,STAR,A0,SDSS,Xxx,field,None
spec-0582-52045-0031,BSS,655282301306955776,212.9565,4.171257,8.248141,STAR,A0,SDSS,Xxx,field,None
spec-0582-52045-0048,BSS,655286974231373824,212.1481,3.042206,22.94165,STAR,A0,SDSS,Xxx,field,None
spec-0582-52045-0143,BSS,655313087632533504,211.9284,4.046804,9.873407,STAR,A0,SDSS,Xxx,field,None
spec-0582-52045-0636,BSS,655448602440656896,212.8131,4.797673,8.778334,STAR,A0,SDSS,Xxx,field,None
spec-0584-52049-0140,BSS,657564062879606784,215.73,2.761852,22.73103,STAR,A0,SDSS,Xxx,field,None
spec-0584-52049-0362,BSS,657625085774948352,215.0902,4.969339,28.27737,STAR,A0,SDSS,Xxx,field,None
spec-0584-52049-0434,BSS,657644876984248320,215.2258,4.793478,9.230484,STAR,A0,SDSS,Xxx,field,None
spec-0585-52027-0013,BSS,658655052923168768,218.5908,3.394352,13.4546,STAR,A0,SDSS,Xxx,field,None
spec-0585-52027-0104,BSS,658680066812700672,218.3005,3.773364,8.482356,STAR,A0,SDSS,Xxx,field,None
spec-0585-52027-0486,BSS,658785070173153280,217.7322,4.622049,7.699285,STAR,A0,SDSS,Xxx,field,None
spec-0585-52027-0597,BSS,658815581620824064,218.3894,4.166896,16.40642,STAR,A0,SDSS,Xxx,field,None
spec-0587-52026-0113,BSS,660934340510771200,221.899,3.669791,17.39032,STAR,A0,SDSS,Xxx,field,None
spec-0587-52026-0122,BSS,660936814411933696,221.283,3.114896,35.88606,STAR,A0,SDSS,Xxx,field,None
spec-0587-52026-0209,BSS,660960728789837824,220.8973,3.193017,39.16,STAR,A0,SDSS,Xxx,field,None
spec-0587-52026-0339,BSS,660996462917740544,220.0999,4.585453,31.48767,STAR,A0,SDSS,Xxx,field,None
spec-0588-52045-0008,BSS,662031378556151808,224.2688,3.066773,7.750193,STAR,A0,SDSS,Xxx,field,None
spec-0589-52055-0395,BSS,663263656380753920,224.9153,3.843675,21.27358,STAR,A0,SDSS,Xxx,field,None
spec-0594-52045-0063,BSS,668801896282089472,237.4476,2.55466,24.35149,STAR,A0,SDSS,Xxx,field,None
spec-0594-52045-0379,BSS,668888757700683776,235.1878,3.308279,40.1488,STAR,A0,SDSS,Xxx,field,None
spec-0594-52045-0424,BSS,668901127206496256,235.6256,3.889925,10.85478,STAR,A0,SDSS,Xxx,field,None
spec-0594-52045-0535,BSS,668931638654167040,236.8724,3.129443,10.18237,STAR,A0,SDSS,Xxx,field,None
spec-0594-52045-0545,BSS,668934387433236480,236.3016,3.711112,40.08972,STAR,A0,SDSS,Xxx,field,None
spec-0594-52045-0568,BSS,668940709625096192,237.2026,3.358803,11.29956,STAR,A0,SDSS,Xxx,field,None
spec-0595-52023-0189,BSS,669962430436108288,239.482,2.630436,13.22986,STAR,A0,SDSS,Xxx,field,None
